subject,trial,codes,item,prime,wordness,luminance,RT
4,10,229303,229,3,0,3,649.33
4,11,226303,226,3,0,3,589.16
4,12,196103,196,1,0,3,812.14
4,13,84111,84,1,1,1,550.05
4,14,221202,221,2,0,2,653.7
4,15,178303,178,3,0,3,622
4,16,35212,35,2,1,2,719.33
4,17,166303,166,3,0,3,844.19
4,18,106313,106,3,1,3,743.37
4,19,17112,17,1,1,2,646.98
4,20,44212,44,2,1,2,625.32
4,21,131402,131,4,0,2,776.44
4,22,4413,4,4,1,3,936.93
4,23,100213,100,2,1,3,1415.5
4,24,180301,180,3,0,1,712.65
4,25,220203,220,2,0,3,773.71
4,26,142103,142,1,0,3,710.99
4,27,159201,159,2,0,1,750.16
4,28,45211,45,2,1,1,940.65
4,29,195401,195,4,0,1,877.34
4,30,168301,168,3,0,1,746.44
4,31,145103,145,1,0,3,618.11
4,32,204101,204,1,0,1,651.69
4,33,25113,25,1,1,3,836.55
4,34,59312,59,3,1,2,905.16
4,35,30111,30,1,1,1,648.73
4,36,123401,123,4,0,1,1002.99
4,37,125402,125,4,0,2,773.97
4,38,185402,185,4,0,2,1316.92
4,39,52313,52,3,1,3,809.71
4,40,11412,11,4,1,2,851.16
4,41,61413,61,4,1,3,622.9
4,42,222201,222,2,0,1,614.61
4,43,237301,237,3,0,1,686.65
4,44,187403,187,4,0,3,618.34
4,45,89112,89,1,1,2,779.46
4,46,102211,102,2,1,1,908.08
4,47,85113,85,1,1,3,1321.07
4,48,211203,211,2,0,3,740.1
4,49,122402,122,4,0,2,653.67
4,50,28113,28,1,1,3,679.16
4,51,108311,108,3,1,1,595.67
4,52,48311,48,3,1,1,719.66
4,53,223203,223,2,0,3,723.61
4,54,184403,184,4,0,3,678.99
4,55,115313,115,3,1,3,748.22
4,56,230302,230,3,0,2,1040.91
4,57,231301,231,3,0,1,708.13
4,58,50312,50,3,1,2,651.72
4,59,60311,60,3,1,1,2000
4,60,183401,183,4,0,1,733.07
4,61,182402,182,4,0,2,869.72
4,62,99211,99,2,1,1,844.54
4,63,87111,87,1,1,1,711.94
4,64,13413,13,4,1,3,655.53
4,65,15411,15,4,1,1,617.28
4,66,212202,212,2,0,2,714.67
4,67,173302,173,3,0,2,680.09
4,68,1413,1,4,1,3,724
4,69,16113,16,1,1,3,647.66
4,70,177301,177,3,0,1,651.3
4,71,32212,32,2,1,2,559.28
4,72,104212,104,2,1,2,780.47
4,73,24111,24,1,1,1,660.67
4,74,235303,235,3,0,3,590.53
4,75,111311,111,3,1,1,686.04
4,76,129401,129,4,0,1,968.42
4,77,209102,209,1,0,2,811.28
4,78,193403,193,4,0,3,686.7
4,79,200102,200,1,0,2,937.16
4,80,138101,138,1,0,1,912.24
4,81,36211,36,2,1,1,900.85
4,82,31213,31,2,1,3,756.6
4,83,38212,38,2,1,2,809.59
4,84,70413,70,4,1,3,844.46
4,85,188402,188,4,0,2,520.52
4,86,5412,5,4,1,2,845.43
4,87,53312,53,3,1,2,840.27
4,88,20112,20,1,1,2,845.16
4,89,126401,126,4,0,1,1031.24
4,90,181403,181,4,0,3,1228.49
4,91,233302,233,3,0,2,747.53
4,92,2412,2,4,1,2,1193.03
4,93,150101,150,1,0,1,805.88
4,94,124403,124,4,0,3,617.49
4,95,81111,81,1,1,1,842.43
4,96,217203,217,2,0,3,684.41
4,97,172303,172,3,0,3,839.27
4,98,62412,62,4,1,2,780.33
4,99,238303,238,3,0,3,653.97
4,100,160203,160,2,0,3,966.27
4,101,206102,206,1,0,2,617.93
4,102,208103,208,1,0,3,562.44
4,103,75411,75,4,1,1,723.02
4,104,63411,63,4,1,1,901.63
4,105,154203,154,2,0,3,655.2
4,106,42211,42,2,1,1,1158.87
4,107,91213,91,2,1,3,843.66
4,108,3411,3,4,1,1,647.23
4,109,153201,153,2,0,1,1479.63
4,110,97213,97,2,1,3,1265.3
4,111,141101,141,1,0,1,1095.02
4,112,37213,37,2,1,3,648.47
4,113,162201,162,2,0,1,683.97
4,114,203102,203,1,0,2,615.67
4,115,88113,88,1,1,3,681.19
4,116,149102,149,1,0,2,772.29
4,117,80112,80,1,1,2,709.63
4,118,113312,113,3,1,2,621.4
4,119,72411,72,4,1,1,581.31
4,120,51311,51,3,1,1,453.72
4,121,76113,76,1,1,3,694.9
4,122,225201,225,2,0,1,846.35
4,123,65412,65,4,1,2,681.78
4,124,29112,29,1,1,2,709.17
4,125,136103,136,1,0,3,780.27
4,126,14412,14,4,1,2,622.03
4,127,140102,140,1,0,2,719.41
4,128,232303,232,3,0,3,780.49
4,129,161202,161,2,0,2,717.79
4,130,127403,127,4,0,3,747.02
4,131,66411,66,4,1,1,746.24
4,132,227302,227,3,0,2,713.63
4,133,170302,170,3,0,2,806.58
4,134,83112,83,1,1,2,777.67
4,135,41212,41,2,1,2,1129.46
4,136,169303,169,3,0,3,716.78
4,137,165201,165,2,0,1,714.05
4,138,174301,174,3,0,1,743.24
4,139,94213,94,2,1,3,583.08
4,140,120311,120,3,1,1,774.27
4,141,121403,121,4,0,3,615.99
4,142,47312,47,3,1,2,968.39
4,143,9411,9,4,1,1,651.96
4,144,57311,57,3,1,1,709.38
4,145,148103,148,1,0,3,748.69
4,146,23112,23,1,1,2,811.66
4,147,157203,157,2,0,3,782.75
4,148,68412,68,4,1,2,741.92
4,149,119312,119,3,1,2,773.07
4,150,190403,190,4,0,3,774.17
4,151,146102,146,1,0,2,870.86
4,152,189401,189,4,0,1,1011.62
4,153,199103,199,1,0,3,619.79
4,154,33211,33,2,1,1,844.69
4,155,21111,21,1,1,1,909.89
4,156,92212,92,2,1,2,685.41
4,157,90111,90,1,1,1,585.33
4,158,202103,202,1,0,3,648.93
4,159,198101,198,1,0,1,1519.78
4,160,118313,118,3,1,3,876.31
4,161,167302,167,3,0,2,841.09
4,162,67413,67,4,1,3,931.57
4,163,194402,194,4,0,2,814.53
4,164,139103,139,1,0,3,1030.59
4,165,152202,152,2,0,2,654.08
4,166,110312,110,3,1,2,2000
4,167,107312,107,3,1,2,1468.61
4,168,73413,73,4,1,3,747.68
4,169,96211,96,2,1,1,651.34
4,170,116312,116,3,1,2,836.26
4,171,49313,49,3,1,3,586.12
4,172,192401,192,4,0,1,586.04
4,173,27111,27,1,1,1,904.7
4,174,179302,179,3,0,2,839.53
4,175,64413,64,4,1,3,1003.78
4,176,6411,6,4,1,1,647.31
4,177,151203,151,2,0,3,1129.12
4,178,95212,95,2,1,2,595.5
4,179,134402,134,4,0,2,815.08
4,180,46313,46,3,1,3,718.99
4,181,205103,205,1,0,3,748.23
4,182,239302,239,3,0,2,938.71
4,183,132401,132,4,0,1,779.72
4,184,234301,234,3,0,1,685.17
4,185,224202,224,2,0,2,585.01
4,186,58313,58,3,1,3,1037.76
4,187,93211,93,2,1,1,683.26
4,188,18111,18,1,1,1,551.3
4,189,176302,176,3,0,2,623.05
4,190,43213,43,2,1,3,1092.96
4,191,54311,54,3,1,1,908.11
4,192,215202,215,2,0,2,874.86
4,193,8412,8,4,1,2,903.49
4,194,105211,105,2,1,1,742.73
4,195,164202,164,2,0,2,710.09
4,196,19113,19,1,1,3,1227.51
4,197,218202,218,2,0,2,937.88
4,198,156201,156,2,0,1,944.89
4,199,98212,98,2,1,2,807.83
4,200,12411,12,4,1,1,970.22
4,201,79113,79,1,1,3,494.49
4,202,147101,147,1,0,1,654.71
4,203,207101,207,1,0,1,520.81
4,204,171301,171,3,0,1,523.53
4,205,7413,7,4,1,3,806.59
4,206,10413,10,4,1,3,713.98
4,207,55313,55,3,1,3,775.16
4,208,213201,213,2,0,1,680.69
4,209,101212,101,2,1,2,1100.61
4,210,163203,163,2,0,3,749.71
4,211,214203,214,2,0,3,1067.68
4,212,26112,26,1,1,2,714.96
4,213,216201,216,2,0,1,782.68
4,214,197102,197,1,0,2,678.13
4,215,117311,117,3,1,1,717.98
4,216,128402,128,4,0,2,811.01
4,217,155202,155,2,0,2,686.46
4,218,175303,175,3,0,3,681.93
4,219,240301,240,3,0,1,524.6
4,220,144101,144,1,0,1,591.07
4,221,210101,210,1,0,1,622.83
4,222,219201,219,2,0,1,716.77
4,223,69411,69,4,1,1,682.28
4,224,158202,158,2,0,2,550.29
4,225,112313,112,3,1,3,845.22
4,226,40213,40,2,1,3,616.97
4,227,74412,74,4,1,2,682.6
4,228,34213,34,2,1,3,557.18
4,229,77112,77,1,1,2,619.01
4,230,236302,236,3,0,2,588.92
4,231,143102,143,1,0,2,754.83
4,232,82113,82,1,1,3,648.39
4,233,114311,114,3,1,1,875.22
4,234,56312,56,3,1,2,591.72
4,235,133403,133,4,0,3,661.93
4,236,228301,228,3,0,1,773.05
4,237,201101,201,1,0,1,1067.61
4,238,86112,86,1,1,2,810.53
4,239,78111,78,1,1,1,717.93
4,240,109313,109,3,1,3,747.24
5,1,86213,86,2,1,3,549.08
5,2,77212,77,2,1,2,557.08
5,3,178403,178,4,0,3,555.1
5,4,85211,85,2,1,1,648.64
5,5,49412,49,4,1,2,460.99
5,6,37311,37,3,1,1,527.14
5,7,71113,71,1,1,3,491.43
5,8,131103,131,1,0,3,549.42
5,9,145201,145,2,0,1,525.48
5,10,206203,206,2,0,3,585.23
5,11,12113,12,1,1,3,464.14
5,12,50412,50,4,1,2,520.27
5,13,73113,73,1,1,3,622.05
5,14,240403,240,4,0,3,549.99
5,15,51411,51,4,1,1,526.08
5,16,32312,32,3,1,2,490.34
5,17,75113,75,1,1,3,526.47
5,18,175401,175,4,0,1,554.45
5,19,215302,215,3,0,2,584.3
5,20,47412,47,4,1,2,520.38
5,21,182102,182,1,0,2,590.17
5,22,64112,64,1,1,2,494.38
5,23,213302,213,3,0,2,552.36
5,24,106412,106,4,1,2,556.9
5,25,209203,209,2,0,3,586.78
5,26,226402,226,4,0,2,618.41
5,27,118413,118,4,1,3,588.23
5,28,153302,153,3,0,2,524.31
5,29,169402,169,4,0,2,520.35
5,30,20212,20,2,1,2,564.92
5,31,6111,6,1,1,1,489.19
5,32,57413,57,4,1,3,493.43
5,33,233401,233,4,0,1,561.41
5,34,146203,146,2,0,3,524.04
5,35,140202,140,2,0,2,551.97
5,36,227402,227,4,0,2,581.77
5,37,83211,83,2,1,1,485.96
5,38,147203,147,2,0,3,496.79
5,39,120413,120,4,1,3,593.22
5,40,228402,228,4,0,2,614.94
5,41,113411,113,4,1,1,489.11
5,42,13113,13,1,1,3,493.25
5,43,201201,201,2,0,1,653.6
5,44,152302,152,3,0,2,621.86
5,45,129101,129,1,0,1,591.65
5,46,157301,157,3,0,1,591.43
5,47,42313,42,3,1,3,559.38
5,48,45313,45,3,1,3,589.27
5,49,170402,170,4,0,2,589.09
5,50,99311,99,3,1,1,588.91
5,51,69111,69,1,1,1,627.23
5,52,38311,38,3,1,1,905.84
5,53,158301,158,3,0,1,521.84
5,54,59413,59,4,1,3,549.78
5,55,100311,100,3,1,1,398.42
5,56,136202,136,2,0,2,556.42
5,57,191103,191,1,0,3,554.35
5,58,89213,89,2,1,3,552.3
5,59,231401,231,4,0,1,550.22
5,60,53411,53,4,1,1,622.04
5,61,167402,167,4,0,2,528.12
5,62,194103,194,1,0,3,690.05
5,63,148203,148,2,0,3,621.71
5,64,17212,17,2,1,2,527.76
5,65,137202,137,2,0,2,619.49
5,66,31312,31,3,1,2,461.8
5,67,190101,190,1,0,1,549.78
5,68,188101,188,1,0,1,653.33
5,69,230402,230,4,0,2,551.22
5,70,92312,92,3,1,2,517.3
5,71,130101,130,1,0,1,555.26
5,72,165303,165,3,0,3,521.32
5,73,159301,159,3,0,1,527.37
5,74,187101,187,1,0,1,523.37
5,75,149203,149,2,0,3,487.57
5,76,76212,76,2,1,2,459.91
5,77,63112,63,1,1,2,494.19
5,78,3112,3,1,1,2,456.57
5,79,107412,107,4,1,2,522.71
5,80,70111,70,1,1,1,423.21
5,81,172401,172,4,0,1,551.21
5,82,58413,58,4,1,3,591.04
5,83,236403,236,4,0,3,495.24
5,84,52411,52,4,1,1,425.7
5,85,185102,185,1,0,2,617.44
5,86,119413,119,4,1,3,587.25
5,87,225303,225,3,0,3,1192.72
5,88,212302,212,3,0,2,582.3
5,89,116413,116,4,1,3,486.49
5,90,123102,123,1,0,2,586.35
5,91,102313,102,3,1,3,554.28
5,92,154302,154,3,0,2,498.48
5,93,144201,144,2,0,1,620.16
5,94,84211,84,2,1,1,398.74
5,95,218301,218,3,0,1,492.98
5,96,26213,26,2,1,3,582.82
5,97,193103,193,1,0,3,582.69
5,98,68111,68,1,1,1,582.46
5,99,95312,95,3,1,2,550.44
5,100,67111,67,1,1,1,399.06
5,101,35312,35,3,1,2,589.01
5,102,133103,133,1,0,3,620.67
5,103,134103,134,1,0,3,558.57
5,104,56413,56,4,1,3,492.76
5,105,235401,235,4,0,1,582.61
5,106,155302,155,3,0,2,550.51
5,107,108412,108,4,1,2,565.06
5,108,124102,124,1,0,2,489.25
5,109,162303,162,3,0,3,557.19
5,110,223303,223,3,0,3,561.72
5,111,135103,135,1,0,3,492.42
5,112,1112,1,1,1,2,391.93
5,113,161303,161,3,0,3,877.75
5,114,104313,104,3,1,3,555.62
5,115,214302,214,3,0,2,623.94
5,116,88213,88,2,1,3,519.99
5,117,189101,189,1,0,1,589.8
5,118,91312,91,3,1,2,589.62
5,119,151302,151,3,0,2,532.3
5,120,199202,199,2,0,2,528.36
5,121,171401,171,4,0,1,510.17
5,122,192103,192,1,0,3,589.97
5,123,160301,160,3,0,1,557.93
5,124,54411,54,4,1,1,587.71
5,125,48412,48,4,1,2,555.7
5,126,150203,150,2,0,3,617.4
5,127,139202,139,2,0,2,555.31
5,128,205201,205,2,0,1,489.45
5,129,11113,11,1,1,3,653.06
5,130,210203,210,2,0,3,550.98
5,131,142201,142,2,0,1,548.89
5,132,180403,180,4,0,3,556.8
5,133,181102,181,1,0,2,522.85
5,134,163303,163,3,0,3,550.79
5,135,23211,23,2,1,1,494.96
5,136,65112,65,1,1,2,361.71
5,137,164303,164,3,0,3,454.13
5,138,207203,207,2,0,3,520.17
5,139,22211,22,2,1,1,494.37
5,140,221303,221,3,0,3,488.58
5,141,237403,237,4,0,3,524.65
5,142,61112,61,1,1,2,425.1
5,143,90213,90,2,1,3,585
5,144,80212,80,2,1,2,393.61
5,145,141201,141,2,0,1,551.61
5,146,126101,126,1,0,1,495.77
5,147,202201,202,2,0,1,521.78
5,148,211302,211,3,0,2,485.99
5,149,4112,4,1,1,2,490.22
5,150,132103,132,1,0,3,462.54
5,151,14113,14,1,1,3,454.89
5,152,18212,18,2,1,2,431.98
5,153,55411,55,4,1,1,390.67
5,154,127101,127,1,0,1,494.86
5,155,115411,115,4,1,1,368.16
5,156,238403,238,4,0,3,460.54
5,157,204201,204,2,0,1,526.58
5,158,220301,220,3,0,1,618.27
5,159,222303,222,3,0,3,428.66
5,160,198202,198,2,0,2,460.97
5,161,96311,96,3,1,1,438.01
5,162,79212,79,2,1,2,524.17
5,163,30213,30,2,1,3,463.09
5,164,196202,196,2,0,2,551.02
5,165,203201,203,2,0,1,453.3
5,166,234401,234,4,0,1,589.63
5,167,74113,74,1,1,3,500.46
5,168,186101,186,1,0,1,501.25
5,169,72113,72,1,1,3,591.09
5,170,232401,232,4,0,1,527.15
5,171,177403,177,4,0,3,586.94
5,172,179403,179,4,0,3,491.1
5,173,39311,39,3,1,1,527.19
5,174,125102,125,1,0,2,491.4
5,175,19212,19,2,1,2,527.46
5,176,25211,25,2,1,1,491.65
5,177,60413,60,4,1,3,591.53
5,178,82211,82,2,1,1,502.31
5,179,97311,97,3,1,1,429.42
5,180,239403,239,4,0,3,659.61
5,181,200202,200,2,0,2,525.62
5,182,112411,112,4,1,1,521.69
5,183,8111,8,1,1,1,396.89
5,184,217301,217,3,0,1,491.14
5,185,7111,7,1,1,1,463.47
5,186,114411,114,4,1,1,454.53
5,187,62112,62,1,1,2,393.18
5,188,195103,195,1,0,3,519.24
5,189,216301,216,3,0,1,589.13
5,190,78212,78,2,1,2,493.28
5,191,143201,143,2,0,1,561.31
5,192,103313,103,3,1,3,591.07
5,193,9111,9,1,1,1,612.79
5,194,174401,174,4,0,1,582.61
5,195,117413,117,4,1,3,612.76
5,196,34312,34,3,1,2,455.11
5,197,229402,229,4,0,2,553.09
5,198,184102,184,1,0,2,525.75
5,199,109412,109,4,1,2,489.89
5,200,40311,40,3,1,1,526.02
5,201,98311,98,3,1,1,394.64
5,202,94312,94,3,1,2,393.3
5,203,138202,138,2,0,2,465.68
5,204,111411,111,4,1,1,585.51
5,205,29213,29,2,1,3,464.5
5,206,16212,16,2,1,2,488.73
5,207,121102,121,1,0,2,620.44
5,208,168402,168,4,0,2,590.2
5,209,28213,28,2,1,3,526.23
5,210,15113,15,1,1,3,465.15
5,211,219301,219,3,0,1,489.37
5,212,166402,166,4,0,2,621.09
5,213,21211,21,2,1,1,590.86
5,214,2112,2,1,1,2,558.84
5,215,101313,101,3,1,3,556.82
5,216,122102,122,1,0,2,784.49
5,217,93312,93,3,1,2,647.99
5,218,10111,10,1,1,1,555.95
5,219,183102,183,1,0,2,553.91
5,220,128101,128,1,0,1,615.57
5,221,36311,36,3,1,1,585.43
5,222,110412,110,4,1,2,553.36
5,223,44313,44,3,1,3,519.47
5,224,43313,43,3,1,3,525.65
5,225,105313,105,3,1,3,457.96
5,226,176403,176,4,0,3,555.97
5,227,46412,46,4,1,2,553.94
5,228,33312,33,3,1,2,551.89
5,229,208203,208,2,0,3,687.34
5,230,27213,27,2,1,3,523.38
5,231,224303,224,3,0,3,583.29
5,232,66111,66,1,1,1,497.41
5,233,156301,156,3,0,1,555.44
5,234,173401,173,4,0,1,489.55
5,235,41313,41,3,1,3,461.9
5,236,197202,197,2,0,2,486.12
5,237,87213,87,2,1,3,458.47
5,238,5112,5,1,1,2,524.61
5,239,24211,24,2,1,1,367.96
5,240,81211,81,2,1,1,524.16
6,1,15212,15,2,1,2,546.03
6,2,33411,33,4,1,1,400.12
6,3,102412,102,4,1,2,588.82
6,4,97413,97,4,1,3,523.76
6,5,61211,61,2,1,1,486.85
6,6,76311,76,3,1,1,298.79
6,7,234103,234,1,0,3,587.49
6,8,121201,121,2,0,1,649.78
6,9,209302,209,3,0,2,556.5
6,10,100413,100,4,1,3,648.85
6,11,42412,42,4,1,2,460.04
6,12,91411,91,4,1,1,461.37
6,13,78311,78,3,1,1,303.31
6,14,162402,162,4,0,2,613.88
6,15,196301,196,3,0,1,709.87
6,16,217403,217,4,0,3,556.57
6,17,113113,113,1,1,3,489.63
6,18,137301,137,3,0,1,588.32
6,19,144303,144,3,0,3,650.71
6,20,89312,89,3,1,2,621.22
6,21,1211,1,2,1,1,484.26
6,22,153401,153,4,0,1,359.97
6,23,60112,60,1,1,2,588.71
6,24,194202,194,2,0,2,619.2
6,25,37413,37,4,1,3,747.11
6,26,182201,182,2,0,1,681.32
6,27,66213,66,2,1,3,579.86
6,28,176102,176,1,0,2,620.42
6,29,39413,39,4,1,3,620.85
6,30,188203,188,2,0,3,490.52
6,31,48111,48,1,1,1,493.6
6,32,124201,124,2,0,1,709.69
6,33,213401,213,4,0,1,620.05
6,34,240102,240,1,0,2,620.51
6,35,79311,79,3,1,1,525.42
6,36,82313,82,3,1,3,622.55
6,37,120112,120,1,1,2,517.49
6,38,200301,200,3,0,1,554.29
6,39,101412,101,4,1,2,614.78
6,40,183201,183,2,0,1,583.4
6,41,233103,233,1,0,3,620.43
6,42,47111,47,1,1,1,589.05
6,43,128203,128,2,0,3,555.81
6,44,167101,167,1,0,1,495.47
6,45,147302,147,3,0,2,584.05
6,46,104412,104,4,1,2,487.06
6,47,127203,127,2,0,3,585.72
6,48,151401,151,4,0,1,552.43
6,49,232103,232,1,0,3,549.17
6,50,132202,132,2,0,2,524.06
6,51,93411,93,4,1,1,391.55
6,52,58112,58,1,1,2,484.7
6,53,238102,238,1,0,2,583.36
6,54,171103,171,1,0,3,550.09
6,55,165402,165,4,0,2,556.83
6,56,239102,239,1,0,2,521.72
6,57,116112,116,1,1,2,739.65
6,58,8213,8,2,1,3,556.46
6,59,207302,207,3,0,2,616.92
6,60,10213,10,2,1,3,489.96
6,61,210302,210,3,0,2,620.5
6,62,98413,98,4,1,3,684.76
6,63,197301,197,3,0,1,519.59
6,64,227101,227,1,0,1,556.35
6,65,168101,168,1,0,1,553.1
6,66,158403,158,4,0,3,518.02
6,67,166101,166,1,0,1,491.07
6,68,142303,142,3,0,3,525.94
6,69,118112,118,1,1,2,425.3
6,70,175103,175,1,0,3,520.16
6,71,143303,143,3,0,3,525.08
6,72,105412,105,4,1,2,488.15
6,73,72212,72,2,1,2,523.15
6,74,169101,169,1,0,1,549.94
6,75,80311,80,3,1,1,461.15
6,76,224402,224,4,0,2,643.55
6,77,203303,203,3,0,3,518.4
6,78,228101,228,1,0,1,523.28
6,79,186203,186,2,0,3,486.35
6,80,163402,163,4,0,2,495.98
6,81,3211,3,2,1,1,648.35
6,82,2211,2,2,1,1,714.45
6,83,43412,43,4,1,2,589.66
6,84,134202,134,2,0,2,340.04
6,85,41412,41,4,1,2,461.37
6,86,156403,156,4,0,3,526.33
6,87,4211,4,2,1,1,489.41
6,88,67213,67,2,1,3,524.41
6,89,45412,45,4,1,2,646.85
6,90,150302,150,3,0,2,655.74
6,91,154401,154,4,0,1,616.17
6,92,46111,46,1,1,1,782.54
6,93,189203,189,2,0,3,644.82
6,94,70213,70,2,1,3,551.6
6,95,133202,133,2,0,2,612.15
6,96,23313,23,3,1,3,565.45
6,97,63211,63,2,1,1,488.55
6,98,35411,35,4,1,1,491.69
6,99,62211,62,2,1,1,427.67
6,100,32411,32,4,1,1,427.12
6,101,21313,21,3,1,3,776.99
6,102,77311,77,3,1,1,362.65
6,103,29312,29,3,1,2,422.06
6,104,38413,38,4,1,3,389.62
6,105,20311,20,3,1,1,340.1
6,106,94411,94,4,1,1,429.53
6,107,235103,235,1,0,3,588.22
6,108,18311,18,3,1,1,555
6,109,211401,211,4,0,1,742.95
6,110,74212,74,2,1,2,708.96
6,111,50111,50,1,1,1,492.05
6,112,135202,135,2,0,2,580.73
6,113,11212,11,2,1,2,493.79
6,114,139301,139,3,0,1,646.16
6,115,14212,14,2,1,2,521.11
6,116,123201,123,2,0,1,972.09
6,117,159403,159,4,0,3,622.42
6,118,149302,149,3,0,2,485.45
6,119,57112,57,1,1,2,552.25
6,120,222402,222,4,0,2,612.77
6,121,119112,119,1,1,2,470.07
6,122,190203,190,2,0,3,556.91
6,123,65211,65,2,1,1,426.27
6,124,202303,202,3,0,3,553.06
6,125,185201,185,2,0,1,556.43
6,126,178102,178,1,0,2,489.48
6,127,49111,49,1,1,1,622.57
6,128,157403,157,4,0,3,517.49
6,129,73212,73,2,1,2,586.15
6,130,126203,126,2,0,3,457.41
6,131,55113,55,1,1,3,369.64
6,132,17311,17,3,1,1,460.94
6,133,218403,218,4,0,3,452.18
6,134,5211,5,2,1,1,485.28
6,135,34411,34,4,1,1,552.13
6,136,24313,24,3,1,3,463.4
6,137,164402,164,4,0,2,518.35
6,138,71212,71,2,1,2,459.57
6,139,129203,129,2,0,3,651.99
6,140,107111,107,1,1,1,453.17
6,141,88312,88,3,1,2,454.52
6,142,106111,106,1,1,1,583.18
6,143,117112,117,1,1,2,518.15
6,144,68213,68,2,1,3,434.14
6,145,44412,44,4,1,2,582.92
6,146,215401,215,4,0,1,581.5
6,147,204303,204,3,0,3,622.05
6,148,136301,136,3,0,1,692.75
6,149,109111,109,1,1,1,747.23
6,150,221402,221,4,0,2,522.16
6,151,140301,140,3,0,1,580.75
6,152,7213,7,2,1,3,493.82
6,153,25313,25,3,1,3,656.3
6,154,112113,112,1,1,3,425.63
6,155,230101,230,1,0,1,711.76
6,156,59112,59,1,1,2,452.95
6,157,16311,16,3,1,1,486.08
6,158,148302,148,3,0,2,552.92
6,159,75212,75,2,1,2,486
6,160,141303,141,3,0,3,552.88
6,161,110111,110,1,1,1,391.04
6,162,95411,95,4,1,1,590.05
6,163,122201,122,2,0,1,492.18
6,164,53113,53,1,1,3,463.38
6,165,206302,206,3,0,2,582.08
6,166,54113,54,1,1,3,357.71
6,167,152401,152,4,0,1,554.65
6,168,236102,236,1,0,2,551.45
6,169,19311,19,3,1,1,548.29
6,170,229101,229,1,0,1,746.26
6,171,26312,26,3,1,2,584.88
6,172,125201,125,2,0,1,551.66
6,173,108111,108,1,1,1,525.2
6,174,99413,99,4,1,3,494.83
6,175,172103,172,1,0,3,615.37
6,176,181201,181,2,0,1,552.16
6,177,180102,180,1,0,2,517.02
6,178,220403,220,4,0,3,624.1
6,179,115113,115,1,1,3,589.35
6,180,174103,174,1,0,3,619.81
6,181,130203,130,2,0,3,652.16
6,182,237102,237,1,0,2,644.52
6,183,199301,199,3,0,1,462.21
6,184,52113,52,1,1,3,491.86
6,185,12212,12,2,1,2,484.97
6,186,177102,177,1,0,2,583.64
6,187,212401,212,4,0,1,582.27
6,188,13212,13,2,1,2,549
6,189,92411,92,4,1,1,523.97
6,190,179102,179,1,0,2,678.21
6,191,69213,69,2,1,3,523.16
6,192,193202,193,2,0,2,868.51
6,193,160403,160,4,0,3,555.2
6,194,208302,208,3,0,2,679.38
6,195,84313,84,3,1,3,588.01
6,196,111113,111,1,1,3,459.31
6,197,86312,86,3,1,2,403.48
6,198,201303,201,3,0,3,550.28
6,199,184201,184,2,0,1,525.19
6,200,170101,170,1,0,1,583.82
6,201,27312,27,3,1,2,518.78
6,202,28312,28,3,1,2,460.02
6,203,81313,81,3,1,3,588.75
6,204,161402,161,4,0,2,523.68
6,205,138301,138,3,0,1,518.61
6,206,173103,173,1,0,3,523.53
6,207,219403,219,4,0,3,560.3
6,208,22313,22,3,1,3,468.1
6,209,198301,198,3,0,1,491.22
6,210,187203,187,2,0,3,563.13
6,211,85313,85,3,1,3,486.23
6,212,231103,231,1,0,3,457.46
6,213,51113,51,1,1,3,458.78
6,214,225402,225,4,0,2,625.91
6,215,83313,83,3,1,3,488.96
6,216,146302,146,3,0,2,810.62
6,217,214401,214,4,0,1,557.3
6,218,155401,155,4,0,1,554.13
6,219,30312,30,3,1,2,550.85
6,220,96413,96,4,1,3,525.8
6,221,145303,145,3,0,3,591.05
6,222,6213,6,2,1,3,653.45
6,223,131202,131,2,0,2,613.92
6,224,87312,87,3,1,2,525.47
6,225,191202,191,2,0,2,584.11
6,226,9213,9,2,1,3,646.54
6,227,103412,103,4,1,2,489.62
6,228,192202,192,2,0,2,620.12
6,229,56112,56,1,1,2,461.33
6,230,114113,114,1,1,3,558.19
6,231,223402,223,4,0,2,204.56
6,232,90312,90,3,1,2,366.9
6,233,226101,226,1,0,1,585.62
6,234,205303,205,3,0,3,329.44
6,235,40413,40,4,1,3,365.16
6,236,31411,31,4,1,1,520.19
6,237,195202,195,2,0,2,595.46
6,238,64211,64,2,1,1,584.11
6,239,216403,216,4,0,3,614.62
6,240,36413,36,4,1,3,583.27
7,1,222101,222,1,0,1,616.7
7,2,151103,151,1,0,3,585.56
7,3,101111,101,1,1,1,457.01
7,4,98112,98,1,1,2,465.12
7,5,53212,53,2,1,2,424.79
7,6,142402,142,4,0,2,424.44
7,7,60211,60,2,1,1,424.07
7,8,65313,65,3,1,3,525.91
7,9,134301,134,3,0,1,425.53
7,10,164101,164,1,0,1,520.7
7,11,217102,217,1,0,2,468.74
7,12,157102,157,1,0,2,587.64
7,13,229203,229,2,0,3,586.51
7,14,35113,35,1,1,3,426.11
7,15,93113,93,1,1,3,489.54
7,16,175202,175,2,0,2,461.03
7,17,81412,81,4,1,2,589.96
7,18,231202,231,2,0,2,563.72
7,19,227203,227,2,0,3,491.89
7,20,205402,205,4,0,2,517.07
7,21,160102,160,1,0,2,458.51
7,22,37112,37,1,1,2,778.6
7,23,223101,223,1,0,1,587.41
